Well,Cycle,Time,Object Index,Area [um^2],Area [%],Perimeter [um],Form factor,Extent,Compactness,Eccentricity,Characteristic RI,Characteristic dry mass density [pg / um^3],Dry mass [pg],Granularity
A1,186,09:15:31,6,326.44,0.537678,107.088,0.357711,0.614348,2.79555,0.822531,1.34331,0.0665729,69.5426,12.7384
A1,186,09:15:31,7,329.36,0.542487,97.2087,0.437996,0.64018,2.28313,0.37949,1.35852,0.142576,150.268,8.47613
A1,186,09:15:31,8,962.76,1.58576,264.406,0.173056,0.468852,5.77849,0.84269,1.34109,0.0554334,170.781,14.5098
A1,186,09:15:31,9,829.88,1.36689,263.954,0.149682,0.345783,6.68084,0.939168,1.34244,0.0622011,165.182,14.9534
A1,186,09:15:31,10,764.2,1.25871,234.015,0.175359,0.635309,5.70258,0.443165,1.34157,0.0578258,141.409,13.6204
A1,186,09:15:31,11,781.72,1.28757,245.839,0.16254,0.440257,6.15234,0.706459,1.34164,0.0581829,145.545,13.5648
A1,186,09:15:31,12,456.16,0.751339,167.05,0.205415,0.612723,4.86819,0.453441,1.34133,0.0566615,82.7094,16.6449
A1,186,09:15:31,13,1100.0,1.8118,242.583,0.234899,0.520754,4.25716,0.84863,1.34249,0.0624474,219.815,15.5514
A1,186,09:15:31,14,634.12,1.04446,192.259,0.21558,0.565653,4.63865,0.71387,1.34266,0.0633203,128.489,14.3023
A1,186,09:15:31,15,267.16,0.440038,104.472,0.307594,0.64252,3.25104,0.934846,1.34574,0.0787036,67.2847,8.03637
A1,186,09:15:31,16,562.44,0.926392,166.37,0.25535,0.481129,3.91619,0.547832,1.34266,0.0633224,113.968,14.2156
A1,186,09:15:31,17,523.0,0.861431,173.171,0.219159,0.633479,4.56289,0.717716,1.34362,0.0680984,113.969,10.8252
A1,186,09:15:31,18,660.48,1.08787,240.493,0.143504,0.360918,6.96846,0.960654,1.34368,0.0684198,144.608,12.7474
A1,186,09:15:31,19,638.56,1.05177,219.285,0.166876,0.531071,5.99247,0.722664,1.34504,0.0751973,153.658,13.9029
A1,186,09:15:31,20,940.08,1.5484,299.472,0.131723,0.617174,7.59168,0.927019,1.34697,0.0848269,255.181,8.08317
A1,186,09:15:31,21,470.76,0.775386,137.304,0.313795,0.627513,3.1868,0.716753,1.34216,0.060813,91.6107,12.2674
A1,186,09:15:31,22,580.84,0.956699,218.98,0.152215,0.510279,6.56964,0.687868,1.34378,0.0689246,128.109,12.9745
A1,186,09:15:31,23,679.92,1.11989,227.098,0.165669,0.418887,6.03614,0.571374,1.34228,0.0614135,133.62,13.3438
A1,186,09:15:31,24,484.92,0.798709,138.091,0.31956,0.518964,3.12931,0.557935,1.34332,0.0666074,103.358,10.4173
A1,186,09:15:31,25,279.4,0.460198,125.74,0.222069,0.527329,4.5031,0.91356,1.34541,0.0770458,68.8851,12.6272
A1,186,09:15:31,26,902.4,1.48634,234.738,0.205798,0.538669,4.85914,0.522209,1.34245,0.0622498,179.758,14.5533
A1,186,09:15:31,27,675.56,1.11271,197.705,0.217189,0.557724,4.60428,0.698835,1.34227,0.0613679,132.665,13.7394
A1,186,09:15:31,28,381.2,0.627873,121.122,0.326523,0.543764,3.06257,0.272061,1.34819,0.0909327,110.923,12.6179
A1,186,09:15:31,29,1130.68,1.86234,339.024,0.12362,0.497291,8.08931,0.826535,1.34134,0.0566986,205.146,14.1552
A1,186,09:15:31,30,854.48,1.40741,276.206,0.140749,0.509201,7.10484,0.869679,1.34163,0.0581354,158.962,14.4627
A1,186,09:15:31,31,698.52,1.15053,193.775,0.233773,0.456931,4.27766,0.669489,1.34462,0.0730818,163.357,14.6268
A1,186,09:15:31,32,721.52,1.18841,216.479,0.193476,0.489697,5.16861,0.899016,1.34392,0.0695888,160.671,14.1879
A1,186,09:15:31,33,895.56,1.47507,257.227,0.170087,0.457591,5.87935,0.909045,1.34212,0.0605917,173.643,15.3753
A1,186,09:15:31,34,1042.56,1.7172,273.484,0.175165,0.522932,5.70891,0.63593,1.3421,0.0604885,201.801,13.508
A1,186,09:15:31,35,710.96,1.17102,182.4,0.268539,0.461842,3.72386,0.894424,1.34212,0.0605826,137.83,14.1368
A1,186,09:15:31,36,407.88,0.671817,141.625,0.255541,0.577276,3.91327,0.826296,1.34382,0.0691123,90.2064,11.7962
A1,186,09:15:31,37,1646.28,2.71158,402.65,0.127602,0.6215,7.83686,0.717018,1.34031,0.0515581,271.613,14.647
A1,186,09:15:31,38,799.52,1.31689,216.673,0.214008,0.628079,4.67273,0.848909,1.342,0.0600121,153.539,14.1612
A1,186,09:15:31,39,845.6,1.39278,230.193,0.200536,0.523838,4.98664,0.820039,1.34106,0.055277,149.575,14.4373
A1,186,09:15:31,40,763.2,1.25706,203.621,0.231315,0.635746,4.32311,0.573203,1.34306,0.0652946,159.465,15.9644
A1,186,09:15:31,41,444.32,0.731837,154.035,0.235325,0.554845,4.24945,0.612697,1.34317,0.0658459,93.6213,14.7392
A1,186,09:15:31,42,295.72,0.487079,101.624,0.359831,0.692747,2.77908,0.633621,1.3426,0.0630021,59.6191,14.2115
A1,186,09:15:31,43,143.48,0.236325,94.9436,0.200019,0.406689,4.99954,0.91769,1.35666,0.133297,61.2016,2.32738
A1,187,09:18:17,1,1150.24,1.89455,359.845,0.111626,0.472068,8.95846,0.95721,1.34112,0.0555751,204.559,15.0192
A1,187,09:18:17,2,1739.2,2.86463,511.552,0.0835181,0.387219,11.9735,0.890478,1.34003,0.0501618,279.173,16.2604
A1,187,09:18:17,3,497.08,0.818738,177.47,0.198328,0.637674,5.04215,0.916209,1.34175,0.0587353,93.4276,14.1724
A1,187,09:18:17,4,839.92,1.38343,171.531,0.358727,0.775979,2.78764,0.267044,1.34155,0.0577463,155.207,16.4003
A1,187,09:18:17,5,868.84,1.43106,236.779,0.194744,0.710952,5.13493,0.927823,1.34092,0.0546068,151.823,16.068
A1,187,09:18:17,6,720.04,1.18597,194.823,0.238388,0.483872,4.19484,0.881193,1.34292,0.0645863,148.815,14.1665
A1,187,09:18:17,7,399.84,0.658574,170.543,0.172755,0.51,5.78855,0.864007,1.34273,0.0636399,81.4265,11.9643
A1,187,09:18:17,8,347.16,0.571805,101.767,0.421233,0.692768,2.37398,0.420085,1.35735,0.136746,151.913,10.4372
A1,187,09:18:17,9,800.52,1.31853,232.231,0.186527,0.582552,5.36114,0.445035,1.34149,0.0574621,147.199,15.8879
A1,187,09:18:17,10,622.92,1.02601,181.581,0.237412,0.447989,4.21209,0.857031,1.34341,0.0670284,133.611,14.1627
A1,187,09:18:17,11,821.36,1.35286,268.428,0.143247,0.419061,6.98094,0.674907,1.34143,0.0571431,150.192,15.3275
A1,187,09:18:17,12,445.92,0.734473,161.339,0.215272,0.619333,4.64529,0.500008,1.34146,0.0572918,81.7521,16.8292
A1,187,09:18:17,13,1096.04,1.80528,250.583,0.219347,0.530164,4.55899,0.849622,1.34261,0.06304,221.102,16.6021
A1,187,09:18:17,14,631.76,1.04057,208.336,0.182909,0.516802,5.46721,0.621217,1.34247,0.0623658,126.081,15.4685
A1,187,09:18:17,15,300.88,0.495578,132.837,0.214271,0.500966,4.66698,0.94522,1.34451,0.0725597,69.8616,9.37897
A1,187,09:18:17,16,546.56,0.900236,168.887,0.240799,0.484144,4.15284,0.598617,1.34271,0.0635525,111.153,15.0719
A1,187,09:18:17,17,517.24,0.851943,149.679,0.290122,0.624445,3.44682,0.733803,1.34332,0.0666196,110.267,11.5801
A1,187,09:18:17,18,628.76,1.03563,251.708,0.12471,0.350479,8.01859,0.951786,1.34416,0.0708142,142.481,11.3943
A1,187,09:18:17,19,542.52,0.893582,198.32,0.173337,0.486775,5.76912,0.71494,1.34395,0.0697406,121.074,13.4677
A1,187,09:18:17,20,1123.6,1.85068,384.365,0.0955729,0.556348,10.4632,0.957707,1.34609,0.0804677,289.323,8.38957
A1,187,09:18:17,21,478.72,0.788497,143.021,0.294099,0.619975,3.40022,0.678795,1.34229,0.0614307,94.1059,10.8984
A1,187,09:18:17,22,649.56,1.06989,187.06,0.233275,0.524855,4.28679,0.695102,1.345,0.0749831,155.859,13.3366
A1,187,09:18:17,23,678.04,1.1168,215.173,0.184031,0.495991,5.43386,0.572646,1.34224,0.0611989,132.785,14.3256
A1,187,09:18:17,24,479.48,0.789749,132.615,0.342607,0.547452,2.9188,0.618419,1.34337,0.0668407,102.556,11.4207
A1,187,09:18:17,25,276.96,0.456179,118.11,0.249488,0.580483,4.0082,0.914601,1.34538,0.0769069,68.1605,13.255
A1,187,09:18:17,26,882.8,1.45406,209.542,0.252657,0.632288,3.95794,0.451583,1.34251,0.062571,176.761,14.3632
A1,187,09:18:17,27,711.36,1.17168,201.293,0.220618,0.591302,4.53272,0.733434,1.34215,0.0607522,138.293,14.6603
A1,187,09:18:17,28,398.32,0.656071,120.025,0.347453,0.617436,2.87809,0.181542,1.34756,0.0877863,111.895,12.573
A1,187,09:18:17,29,1184.44,1.95088,318.477,0.146746,0.391711,6.8145,0.702837,1.34106,0.0553052,209.618,13.7681
A1,187,09:18:17,30,883.76,1.45564,277.544,0.144171,0.526048,6.93619,0.846147,1.3415,0.0575248,162.682,13.0027
A1,187,09:18:17,31,679.88,1.11983,181.917,0.258165,0.483639,3.8735,0.70032,1.34464,0.0731886,159.23,13.2726
A1,187,09:18:17,32,699.96,1.1529,180.159,0.271,0.553678,3.69004,0.885532,1.34401,0.070036,156.872,13.0393
A1,187,09:18:17,33,1018.2,1.67707,251.473,0.202329,0.464016,4.94243,0.69989,1.3422,0.060996,198.74,12.6938
A1,187,09:18:17,34,887.12,1.46117,252.48,0.174879,0.498819,5.71825,0.895908,1.34208,0.060381,171.409,14.3986
A1,187,09:18:17,35,694.84,1.14447,187.298,0.248902,0.492208,4.01764,0.883066,1.34197,0.0598442,133.063,13.458
A1,187,09:18:17,36,380.04,0.625962,134.458,0.264157,0.561525,3.78562,0.814627,1.34467,0.0733646,89.2207,10.0215
A1,187,09:18:17,37,1741.28,2.86805,463.416,0.101891,0.508077,9.8144,0.712055,1.3405,0.0524898,292.478,13.4019
A1,187,09:18:17,38,858.08,1.41334,280.056,0.137483,0.502201,7.27363,0.843559,1.34091,0.0545368,149.75,13.948
A1,187,09:18:17,39,735.4,1.21127,210.687,0.208188,0.580481,4.80334,0.77757,1.34207,0.0603735,142.076,12.2591
A1,187,09:18:17,40,795.28,1.3099,338.162,0.0873936,0.600683,11.4425,0.289542,1.34294,0.064715,164.693,14.6383
A1,187,09:18:17,41,457.64,0.753776,159.945,0.224798,0.573024,4.44844,0.582851,1.34295,0.0647367,94.8035,13.2983
A1,187,09:18:17,42,329.44,0.542619,115.179,0.312061,0.693266,3.20451,0.524024,1.34202,0.0601055,63.3637,13.7521
A1,187,09:18:17,43,135.64,0.223412,84.3838,0.239376,0.49252,4.17754,0.894494,1.3569,0.134501,58.38,2.21285
A1,188,09:21:17,1,1019.12,1.67859,296.72,0.14546,0.563872,6.87476,0.943381,1.3414,0.056976,185.809,15.3423
A1,188,09:21:17,2,485.08,0.798973,162.995,0.229444,0.605321,4.35837,0.900164,1.34197,0.0598274,92.8674,14.7991
A1,188,09:21:17,3,847.56,1.39601,178.533,0.334151,0.746617,2.99266,0.272967,1.34161,0.0580299,157.388,16.8775
A1,188,09:21:17,4,496.04,0.817025,158.633,0.247709,0.680327,4.03699,0.887829,1.34308,0.0654065,103.822,15.0963
A1,188,09:21:17,5,330.36,0.544134,113.054,0.324809,0.629497,3.07873,0.842857,1.34318,0.0658924,69.6583,12.4689
A1,188,09:21:17,6,688.68,1.13432,193.762,0.230511,0.514002,4.3382,0.892307,1.34313,0.0656483,144.674,14.4604
A1,188,09:21:17,7,356.44,0.58709,98.4313,0.462306,0.645444,2.16307,0.648923,1.35788,0.139411,159.013,6.00546
A1,188,09:21:17,8,1338.12,2.20401,319.243,0.164992,0.496925,6.06091,0.908048,1.34039,0.0519318,222.371,16.6744
A1,188,09:21:17,9,989.28,1.62944,442.942,0.063363,0.333414,15.7821,0.840754,1.34166,0.058304,184.573,14.6049
A1,188,09:21:17,10,761.08,1.25357,202.17,0.233995,0.595021,4.2736,0.466555,1.34158,0.0579192,141.06,16.4795
A1,188,09:21:17,11,751.84,1.23835,242.422,0.160764,0.404267,6.22028,0.742456,1.34164,0.0581964,140.014,13.7477
A1,188,09:21:17,12,433.8,0.71451,143.537,0.26459,0.632288,3.77943,0.463108,1.34133,0.0566446,78.6317,14.072
A1,188,09:21:17,13,1105.52,1.8209,245.501,0.2305,0.563811,4.33839,0.847211,1.34244,0.0622062,220.065,15.3531
A1,188,09:21:17,14,747.84,1.23176,229.022,0.179169,0.502648,5.58132,0.795983,1.34169,0.0584512,139.879,14.6806
A1,188,09:21:17,15,286.16,0.471333,113.385,0.27971,0.627985,3.57513,0.942716,1.3452,0.0759798,69.5756,7.90649
A1,188,09:21:17,16,550.72,0.907088,154.886,0.288481,0.565956,3.46644,0.58927,1.34253,0.0626514,110.411,13.3561
A1,188,09:21:17,17,529.84,0.872697,142.222,0.329171,0.675541,3.03794,0.755008,1.34316,0.0658205,111.598,10.2389
A1,188,09:21:17,18,657.24,1.08254,269.44,0.113765,0.306944,8.79004,0.968348,1.34351,0.0675661,142.103,11.4935
A1,188,09:21:17,19,658.32,1.08432,197.82,0.211401,0.511118,4.73034,0.736828,1.34491,0.0745534,157.056,13.9134
A1,188,09:21:17,20,478.12,0.787509,138.386,0.313733,0.639335,3.18743,0.708002,1.3424,0.0619793,94.8274,9.98797
A1,188,09:21:17,21,964.16,1.58806,325.73,0.114194,0.563599,8.75703,0.926413,1.34643,0.082161,253.492,7.71642
A1,188,09:21:17,22,596.48,0.982459,203.313,0.181332,0.480118,5.51475,0.589743,1.34323,0.066155,126.272,13.708
A1,188,09:21:17,23,695.12,1.14493,217.93,0.183923,0.516403,5.43706,0.625749,1.3422,0.0610069,135.703,11.3403
A1,188,09:21:17,24,486.84,0.801872,127.896,0.374006,0.533348,2.67375,0.56889,1.34315,0.0657541,102.437,11.0599
A1,188,09:21:17,25,896.6,1.47679,213.362,0.2475,0.572278,4.04041,0.485049,1.34236,0.0617901,177.283,14.0309
A1,188,09:21:17,26,298.52,0.491691,132.913,0.212348,0.511866,4.70924,0.909325,1.34534,0.076702,73.2706,12.8214
A1,188,09:21:17,27,716.0,1.17932,200.664,0.223453,0.613287,4.47522,0.742151,1.34209,0.0604327,138.463,13.2318
A1,188,09:21:17,28,403.88,0.665229,124.598,0.326918,0.559205,3.05887,0.392572,1.34708,0.085376,110.341,13.4661
A1,188,09:21:17,29,1151.56,1.89673,291.901,0.169835,0.447548,5.88808,0.795819,1.34112,0.0555884,204.843,12.2951
A1,188,09:21:17,30,970.76,1.59893,293.411,0.1417,0.51351,7.05717,0.859469,1.34117,0.055845,173.479,13.8275
A1,188,09:21:17,31,674.68,1.11126,165.853,0.308221,0.533175,3.24443,0.70885,1.34461,0.0730694,157.755,12.8389
A1,188,09:21:17,32,685.28,1.12872,182.827,0.257631,0.555674,3.88152,0.883378,1.34416,0.070816,155.292,13.2036
A1,188,09:21:17,33,902.32,1.48621,277.104,0.147667,0.432444,6.77198,0.907517,1.34186,0.0593238,171.293,15.3366
A1,188,09:21:17,34,1051.32,1.73162,256.079,0.201463,0.501967,4.96368,0.732142,1.34203,0.0601727,202.434,11.9234
A1,188,09:21:17,35,731.36,1.20462,186.842,0.263264,0.504609,3.79847,0.883513,1.3417,0.0585139,136.943,13.2278
A1,188,09:21:17,36,345.12,0.568445,113.303,0.337827,0.718102,2.96009,0.711531,1.34501,0.0750727,82.9091,10.9484
A1,188,09:21:17,37,1602.56,2.63957,345.1,0.169097,0.586117,5.91378,0.637288,1.34029,0.0514655,263.925,14.8522
A1,188,09:21:17,38,855.0,1.40827,251.594,0.169737,0.46875,5.89148,0.842258,1.34092,0.0545936,149.368,13.133
A1,188,09:21:17,39,678.68,1.11785,191.146,0.233422,0.602693,4.28408,0.766695,1.34265,0.0632626,137.392,12.2321
A1,188,09:21:17,40,806.08,1.32769,192.411,0.273607,0.613082,3.65488,0.560071,1.34264,0.0632209,163.076,15.0548
A1,188,09:21:17,41,465.56,0.766821,144.571,0.279913,0.583935,3.57254,0.600616,1.34307,0.0653626,97.3767,14.1672
A1,188,09:21:17,42,323.28,0.532473,102.32,0.388034,0.686661,2.5771,0.496421,1.34186,0.0593132,61.3593,11.9227
A1,188,09:21:17,43,139.52,0.229803,82.5968,0.256992,0.461803,3.89117,0.90127,1.35662,0.133084,59.4174,2.10403
A1,189,09:24:17,1,1004.88,1.65513,286.298,0.154059,0.538902,6.49103,0.951742,1.34136,0.056816,182.699,16.4186
A1,189,09:24:17,2,1105.24,1.82044,373.837,0.0993806,0.360596,10.0623,0.915104,1.34084,0.0542075,191.719,16.3014
A1,189,09:24:17,3,407.4,0.671026,115.959,0.380734,0.750442,2.6265,0.91188,1.3431,0.0655023,85.3941,12.7803
A1,189,09:24:17,4,769.36,1.26721,154.441,0.405336,0.806457,2.46709,0.355072,1.34193,0.0596447,146.842,15.8129
A1,189,09:24:17,5,509.04,0.838437,159.248,0.25224,0.736458,3.96448,0.856016,1.34291,0.0645717,105.183,14.7316
A1,189,09:24:17,6,750.48,1.23611,215.647,0.202797,0.450317,4.93104,0.86693,1.34251,0.0625439,150.201,14.1745
A1,189,09:24:17,7,327.64,0.539654,117.682,0.297294,0.551582,3.36367,0.84421,1.34341,0.06706,70.3089,13.3845
A1,189,09:24:17,8,420.24,0.692175,128.082,0.321906,0.572846,3.10649,0.799945,1.35658,0.132915,178.74,6.65318
A1,189,09:24:17,9,638.32,1.05137,173.138,0.267586,0.43976,3.73712,0.83537,1.34313,0.0656371,134.072,14.4272
A1,189,09:24:17,10,786.44,1.29534,201.66,0.243016,0.601217,4.11495,0.548735,1.34144,0.0571864,143.916,16.6319
A1,189,09:24:17,11,775.68,1.27762,247.534,0.159083,0.405089,6.28602,0.737832,1.34147,0.0573655,142.391,14.3848
A1,189,09:24:17,12,464.92,0.765767,190.73,0.160602,0.57065,6.22657,0.550231,1.34098,0.0549063,81.6865,16.8794
A1,189,09:24:17,13,1088.28,1.7925,249.299,0.220043,0.555132,4.54456,0.858253,1.34228,0.061389,213.787,14.8391
A1,189,09:24:17,14,576.16,0.94899,176.869,0.231445,0.532889,4.32069,0.529702,1.3427,0.0635194,117.111,14.4125
A1,189,09:24:17,15,289.96,0.477592,108.669,0.308558,0.60916,3.24089,0.934059,1.34493,0.0746621,69.2768,8.12305
A1,189,09:24:17,16,545.4,0.898325,164.293,0.253914,0.539359,3.93834,0.578288,1.34261,0.0630717,110.078,13.0817
A1,189,09:24:17,17,527.28,0.86848,152.388,0.285333,0.664952,3.50468,0.740729,1.34302,0.0651196,109.876,10.5459
A1,189,09:24:17,18,638.44,1.05157,210.447,0.181152,0.378026,5.52022,0.959014,1.34356,0.0678031,138.522,12.087
A1,189,09:24:17,19,504.4,0.830795,160.575,0.245828,0.60625,4.06789,0.674331,1.34225,0.06127,98.8946,10.0329
A1,189,09:24:17,20,650.44,1.07134,207.207,0.190375,0.60479,5.2528,0.707794,1.34484,0.0742045,154.45,15.3085
A1,189,09:24:17,21,1112.08,1.8317,405.078,0.0851663,0.58533,11.7417,0.95887,1.34588,0.0793939,282.536,8.12822
A1,189,09:24:17,22,561.6,0.925008,196.155,0.183417,0.505181,5.45206,0.68598,1.34373,0.0686656,123.4,13.3197
A1,189,09:24:17,23,718.52,1.18347,240.216,0.156474,0.451968,6.39082,0.363907,1.34199,0.0599616,137.868,13.1936
A1,189,09:24:17,24,517.08,0.85168,165.391,0.237543,0.461926,4.20976,0.676492,1.34291,0.0645338,106.781,11.4253
A1,189,09:24:17,25,285.68,0.470542,111.792,0.287255,0.553643,3.48123,0.912577,1.34597,0.079864,73.0098,13.2199
A1,189,09:24:17,26,921.4,1.51763,209.074,0.264885,0.619004,3.77523,0.45343,1.34232,0.0615978,181.62,14.096
A1,189,09:24:17,27,682.88,1.12477,179.744,0.265611,0.63988,3.76491,0.774192,1.3425,0.0624905,136.555,13.378
A1,189,09:24:17,28,435.44,0.717211,122.101,0.367028,0.601769,2.72459,0.446661,1.34631,0.0815391,113.617,14.296
A1,189,09:24:17,29,1127.6,1.85726,264.311,0.202831,0.521111,4.93022,0.808055,1.3413,0.0565097,203.905,13.4714
A1,189,09:24:17,30,672.32,1.10737,175.55,0.274148,0.476687,3.64767,0.739444,1.34476,0.0737856,158.744,12.5247
A1,189,09:24:17,31,966.24,1.59149,297.575,0.13712,0.516595,7.29288,0.865324,1.34119,0.0559563,173.015,13.055
A1,189,09:24:17,32,844.6,1.39114,242.459,0.180544,0.454281,5.53881,0.915663,1.34223,0.061164,165.309,14.6594
A1,189,09:24:17,33,671.84,1.10658,181.924,0.255092,0.556897,3.92016,0.896858,1.34424,0.0711989,153.07,12.9968
A1,189,09:24:17,34,1049.96,1.72938,261.633,0.192751,0.532175,5.18803,0.691772,1.34199,0.059957,201.448,12.5572
A1,189,09:24:17,35,696.72,1.14756,200.718,0.217318,0.462998,4.60155,0.889265,1.34198,0.0599082,133.566,14.7078
A1,189,09:24:17,36,379.88,0.625698,135.618,0.259549,0.599558,3.85283,0.826066,1.34444,0.0722124,87.7825,10.7181
A1,189,09:24:17,37,1741.88,2.86904,378.392,0.152878,0.606986,6.54118,0.685249,1.34009,0.0504667,281.302,14.0983
A1,189,09:24:17,38,839.44,1.38264,231.034,0.197627,0.496781,5.06003,0.814772,1.341,0.0549835,147.697,13.1677
A1,189,09:24:17,39,657.24,1.08254,205.913,0.194789,0.589347,5.13375,0.785719,1.34273,0.063634,133.833,12.5707
A1,189,09:24:17,40,739.84,1.21859,189.375,0.259241,0.702362,3.85741,0.589641,1.34301,0.0650258,153.948,15.5725
A1,189,09:24:17,41,453.8,0.747452,157.973,0.228511,0.555148,4.37616,0.581692,1.34323,0.0661314,96.0334,14.3671
A1,189,09:24:17,42,326.16,0.537216,117.144,0.298678,0.657475,3.34808,0.546274,1.34197,0.0598506,62.4668,13.6144
A1,189,09:24:17,43,146.24,0.240871,91.2737,0.220589,0.478785,4.53331,0.898007,1.35446,0.1223,57.2325,2.17057
A1,190,09:27:17,1,975.08,1.60605,312.433,0.125526,0.399152,7.96645,0.878543,1.34114,0.0557174,173.853,16.1041
A1,190,09:27:17,2,425.64,0.701069,134.556,0.295426,0.707513,3.38494,0.908463,1.34302,0.065079,88.6408,11.8492
A1,190,09:27:17,3,810.8,1.33546,169.132,0.356182,0.749131,2.80755,0.338759,1.34179,0.0589613,152.979,15.7596
A1,190,09:27:17,4,449.68,0.740666,154.861,0.23563,0.662268,4.24395,0.869859,1.34342,0.0671081,96.5669,15.4971
A1,190,09:27:17,5,323.84,0.533395,120.49,0.280308,0.563592,3.5675,0.855872,1.34358,0.0678778,70.341,13.7306
A1,190,09:27:17,6,978.2,1.61119,258.279,0.184272,0.62931,5.42677,0.944202,1.34136,0.0568212,177.864,15.1534
A1,190,09:27:17,7,224.2,0.369279,73.7838,0.517516,0.590497,1.93231,0.655632,1.35601,0.130058,93.3088,8.71196
A1,190,09:27:17,8,695.32,1.14526,172.041,0.29521,0.578797,3.38742,0.883734,1.34264,0.0631777,140.572,14.3933
A1,190,09:27:17,9,733.76,1.20857,270.347,0.12616,0.358589,7.92645,0.848295,1.3428,0.0639907,150.252,15.1661
A1,190,09:27:17,10,222.28,0.366116,72.7139,0.528293,0.616007,1.89289,0.611336,1.35711,0.135573,96.4325,7.78827
A1,190,09:27:17,11,782.16,1.28829,205.017,0.233843,0.670576,4.27638,0.550027,1.34151,0.0575335,144.001,16.7555
A1,190,09:27:17,12,803.28,1.32308,234.148,0.184118,0.446088,5.4313,0.668889,1.3412,0.056,143.948,15.5236
A1,190,09:27:17,13,462.64,0.762012,173.947,0.19214,0.596247,5.20455,0.677925,1.34114,0.0556993,82.4599,17.2677
A1,190,09:27:17,14,1115.0,1.83651,247.209,0.229274,0.505605,4.36159,0.85435,1.3422,0.0609843,217.592,15.9683
A1,190,09:27:17,15,592.32,0.975607,176.815,0.238083,0.561207,4.20022,0.550433,1.34245,0.0622597,118.009,14.2265
A1,190,09:27:17,16,291.92,0.48082,128.677,0.221549,0.547569,4.51368,0.938195,1.34497,0.0748716,69.9408,8.12057
A1,190,09:27:17,17,544.44,0.896744,175.585,0.221913,0.501437,4.50627,0.589758,1.34267,0.0633312,110.336,15.5589
A1,190,09:27:17,18,563.08,0.927446,160.41,0.27499,0.647218,3.6365,0.758418,1.34254,0.0627032,112.982,12.5176
A1,190,09:27:17,19,663.4,1.09268,228.084,0.160249,0.331833,6.24028,0.961557,1.34339,0.0669659,142.16,13.2383
A1,190,09:27:17,20,497.88,0.820056,146.435,0.291773,0.603784,3.42732,0.671173,1.34242,0.0621211,98.9723,11.3458
A1,190,09:27:17,21,352.96,0.581359,134.261,0.246057,0.53674,4.0641,0.778003,1.34592,0.0795817,89.8853,7.911
A1,190,09:27:17,22,618.84,1.01929,171.617,0.264038,0.554914,3.78734,0.637656,1.34513,0.075625,149.759,15.006
A1,190,09:27:17,23,559.0,0.920726,182.752,0.210327,0.479499,4.75449,0.647176,1.34403,0.0701633,125.508,14.7545
A1,190,09:27:17,24,659.12,1.08563,190.361,0.22857,0.502593,4.37502,0.578791,1.34243,0.0621682,131.124,13.1962
A1,190,09:27:17,25,513.76,0.846211,151.134,0.282646,0.507508,3.53799,0.605088,1.34294,0.0647172,106.397,12.2688
A1,190,09:27:17,26,746.6,1.22972,310.209,0.0974963,0.53021,10.2568,0.945445,1.34584,0.0791755,189.16,9.20489
A1,190,09:27:17,27,293.2,0.482928,120.456,0.253931,0.529624,3.93807,0.89539,1.34582,0.0791087,74.2229,13.7801
A1,190,09:27:17,28,882.28,1.4532,202.273,0.270982,0.59591,3.69029,0.43653,1.34267,0.0633685,178.908,14.69
A1,190,09:27:17,29,705.8,1.16252,194.52,0.234402,0.5674,4.26618,0.775487,1.34219,0.0609665,137.697,13.9056
